"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20100101","2010","1","201001","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","16295806481",,"16295806481","0","false","true",
"C","M","20100101","2010","1","201001","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"11497396422","11497396422","0","false","true",
"C","M","20100201","2010","2","201002","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","16583462780",,"16583462780","0","false","true",
"C","M","20100201","2010","2","201002","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"11628624803","11628624803","0","false","true",
"C","M","20100301","2010","3","201003","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","20325785174",,"20325785174","0","false","true",
"C","M","20100301","2010","3","201003","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"14062193078","14062193078","0","false","true",
"C","M","20100401","2010","4","201004","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18657484024",,"18657484024","0","false","true",
"C","M","20100401","2010","4","201004","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"13138844428","13138844428","0","false","true",
"C","M","20100501","2010","5","201005","842","USA","USA","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","19541847076",,"19541847076","0","false","true",
"C","M","20100501","2010","5","201005","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"13190927187","13190927187","0","false","true",
