"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20190101","2019","1","201901","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","43544185599","41602853442","43544185599","4","false","true",
"C","M","20190101","2019","1","201901","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","7134335725","7134335725","4","false","true",
"C","M","20190201","2019","2","201902","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34731013048","33193732212","34731013048","4","false","true",
"C","M","20190201","2019","2","201902","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","8433505586","8433505586","4","false","true",
"C","M","20190301","2019","3","201903","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","32573204847","31175399836","32573204847","4","false","true",
"C","M","20190301","2019","3","201903","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","10426534236","10426534236","4","false","true",
"C","M","20190401","2019","4","201904","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","36371912425","34798413112","36371912425","4","false","true",
"C","M","20190401","2019","4","201904","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","7896343239","7896343239","4","false","true",
"C","M","20190501","2019","5","201905","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","41020739754","39268721825","41020739754","4","false","true",
"C","M","20190501","2019","5","201905","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","9074473051","9074473051","4","false","true",
"C","M","20190601","2019","6","201906","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","40709722303","39001819350","40709722303","4","false","true",
"C","M","20190601","2019","6","201906","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","9034701871","9034701871","4","false","true",
"C","M","20190701","2019","7","201907","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","43365457838","41508582025","43365457838","4","false","true",
"C","M","20190701","2019","7","201907","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","8733722540","8733722540","4","false","true",
"C","M","20190801","2019","8","201908","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","43023746044","41186831166","43023746044","4","false","true",
"C","M","20190801","2019","8","201908","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","9430622662","9430622662","4","false","true",
"C","M","20190901","2019","9","201909","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","42005097508","40219875578","42005097508","4","false","true",
"C","M","20190901","2019","9","201909","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","8597674348","8597674348","4","false","true",
"C","M","20191001","2019","10","201910","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","41889083881","40144697719","41889083881","4","false","true",
"C","M","20191001","2019","10","201910","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","8886400287","8886400287","4","false","true",
"C","M","20191101","2019","11","201911","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","38033396014","36468707325","38033396014","4","false","true",
"C","M","20191101","2019","11","201911","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","10103214602","10103214602","4","false","true",
"C","M","20191201","2019","12","201912","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","35197354483","33665633179","35197354483","4","false","true",
"C","M","20191201","2019","12","201912","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","8875116929","8875116929","4","false","true",
